id,gender,age,education,city,country
1731,1,22,высшее,104,32
1734,0,25,высшее,1178,32
1736,1,19,среднее,62,32
1737,1,40,среднее,1187,32
1738,0,31,среднее,1177,32
1740,1,38,среднее,1134,32
1741,0,41,среднее,1134,32
1742,0,16,высшее,1157,32
1743,1,47,среднее,1134,32
1747,0,50,среднее,1134,32
1750,0,39,среднее,1188,32
1752,1,40,среднее,1169,32
1755,1,39,среднее,1134,32
1756,0,40,среднее,1204,32
1757,0,53,среднее,580,32
1759,1,32,среднее,1198,32
1760,1,23,высшее,1159,32
1763,0,35,среднее,1178,32
1765,1,23,высшее,1160,32
1767,0,38,среднее,1134,32
1771,1,27,высшее,1208,32
1772,0,40,среднее,1188,32
1775,0,19,высшее,1190,32
1778,1,40,среднее,1171,32
1781,0,41,среднее,1179,32
1782,1,48,среднее,1208,32
1785,1,33,среднее,1134,32
1786,0,21,высшее,1134,32
1789,0,40,среднее,1134,32
1790,1,52,среднее,1179,32
1792,1,31,среднее,1156,32
1795,1,26,высшее,1134,32
1797,1,42,среднее,1204,32
1805,1,22,высшее,1179,32
1806,0,26,высшее,1201,32
1808,0,21,высшее,1190,32
1809,1,43,среднее,1167,32
1811,0,35,среднее,1188,32
1812,0,45,среднее,1158,32
1813,0,37,среднее,1134,32
1814,1,23,высшее,1134,32
1816,0,34,среднее,1179,32
1818,1,32,среднее,1171,32
1820,1,50,среднее,1178,32
1824,1,31,среднее,1167,32
1826,1,23,высшее,1157,32
1827,0,32,среднее,1188,32
1833,0,27,среднее,1157,32
1834,1,45,среднее,1162,32
1837,1,32,среднее,1155,32
1838,1,22,высшее,1134,32
1840,0,40,среднее,1134,32
1844,1,32,среднее,1164,32
1846,1,43,среднее,1171,32
1848,0,34,среднее,1171,32
1850,0,32,среднее,1208,32
1851,0,31,среднее,1137,32
1852,0,66,среднее,1200,32
1853,1,35,среднее,1159,32
1854,1,31,среднее,1188,32
1855,0,38,среднее,1179,32
1856,1,32,среднее,1199,32
1857,1,53,среднее,1168,32
1858,1,20,высшее,1188,32
1861,0,25,высшее,1134,32
1864,1,49,среднее,1185,32
1867,1,17,высшее,1134,32
1868,1,23,высшее,1192,32
1871,1,34,среднее,1185,32
1874,1,38,среднее,1177,32
1876,1,22,высшее,1201,32
1882,0,35,среднее,1204,32
1884,1,33,среднее,1134,32
1887,0,47,среднее,1134,32
1890,1,37,высшее,1204,32
1891,0,26,высшее,1134,32
1892,0,41,среднее,1141,32
1893,1,34,среднее,1134,32
1896,0,48,среднее,1183,32
1897,0,49,среднее,1204,32
1899,1,24,высшее,1201,32
1900,1,29,среднее,1181,32
1901,0,40,среднее,1196,32
1902,1,33,высшее,1134,32
1904,1,25,высшее,1178,32
1906,1,38,среднее,1134,32
1909,0,64,высшее,1160,32
1910,1,20,высшее,1134,32
1911,1,31,среднее,1204,32
1912,0,33,среднее,1160,32
1920,1,41,среднее,1155,32
1923,1,65,высшее,1168,32
1924,0,60,среднее,1162,32
1925,0,34,среднее,1177,32
1926,0,43,высшее,1190,32
1934,1,41,среднее,1162,32
1937,0,62,среднее,1167,32
1938,0,42,среднее,1134,32
1944,0,27,высшее,1157,32
1946,0,41,среднее,1141,32
1947,0,17,высшее,1198,32
1948,0,33,среднее,1157,32
1951,1,35,среднее,1188,32
1954,1,27,среднее,1134,32
1956,1,32,среднее,1171,32
1959,1,30,среднее,1134,32
1961,1,56,среднее,1134,32
1964,1,19,высшее,1185,32
1969,0,33,среднее,1187,32
1973,0,50,среднее,1168,32
1974,1,52,среднее,1157,32
1978,1,45,среднее,1134,32
1979,1,60,среднее,1157,32
1980,1,66,среднее,0,32
1984,0,15,высшее,1134,32
1985,1,43,среднее,1188,32
1988,1,26,высшее,1156,32
1991,0,40,среднее,1204,32
1993,0,41,среднее,1139,32
1994,1,31,среднее,1171,32
1995,1,19,высшее,1157,32
1997,1,50,среднее,1134,32
1999,1,38,среднее,1188,32
2004,1,33,среднее,1188,32
2009,0,64,среднее,1156,32
2010,1,33,среднее,1159,32
2012,0,35,среднее,1188,32
2013,0,66,среднее,1162,32
2015,0,35,среднее,1188,32
2018,1,46,среднее,1188,32
2020,0,25,высшее,1165,32
2022,0,18,высшее,1197,32
2024,1,29,высшее,1177,32
2025,1,40,среднее,1134,32
2026,1,44,среднее,1185,32
2028,0,37,высшее,1178,32
2029,0,46,среднее,1188,32
2031,1,34,среднее,1141,32
2033,1,43,среднее,1134,32
2036,0,53,среднее,1179,32
2037,1,31,среднее,1148,32
2039,1,57,среднее,1159,32
2040,1,36,среднее,1177,32
2042,0,58,среднее,1157,32
2045,1,39,среднее,1185,32
2047,1,40,среднее,1157,32
2048,1,30,среднее,1188,32
2049,0,34,среднее,1188,32
2051,1,24,высшее,1134,32
2052,0,34,среднее,1204,32
2053,1,20,высшее,1160,32
2054,1,28,среднее,1134,32
2055,0,37,среднее,1134,32
2058,1,44,среднее,1167,32
2060,0,33,среднее,1134,32
2061,0,45,среднее,1134,32
2062,0,47,среднее,1134,32
2065,0,31,высшее,1134,32
2066,1,39,среднее,1134,32
2067,0,42,среднее,1198,32
2068,0,39,среднее,1134,32
2069,1,57,среднее,1165,32
2070,1,16,высшее,1165,32
2071,1,38,среднее,1188,32
2072,0,36,среднее,1187,32
2073,1,27,среднее,1134,32
2074,0,51,среднее,11,38
2076,1,47,среднее,1183,32
2078,0,30,среднее,1202,32
2080,0,32,среднее,1188,32
2081,1,42,среднее,1154,32
2083,1,33,среднее,1156,32
2085,0,48,среднее,1157,32
2086,1,40,среднее,1168,32
2088,1,29,среднее,1177,32
2089,1,54,высшее,1187,32
2091,1,49,среднее,1183,32
2095,1,27,среднее,1157,32
2097,1,44,среднее,1157,32
2098,1,41,среднее,1185,32
2101,0,38,среднее,1167,32
2102,0,52,среднее,2,32
2103,0,46,среднее,1157,32
2105,1,17,высшее,1182,32
2111,1,42,среднее,1134,32
2112,0,42,среднее,1134,32
2113,1,17,высшее,1188,32
2115,1,19,высшее,1201,32
2116,0,42,среднее,1162,32
2117,1,34,среднее,1134,32
2120,0,43,среднее,1183,32
2124,1,30,высшее,1204,32
2127,0,73,высшее,1134,32
2128,1,55,среднее,1183,32
2129,0,32,среднее,1147,32
2130,0,35,среднее,1134,32
2133,1,68,среднее,1134,32
2134,1,36,среднее,1187,32
2136,1,20,высшее,1204,32
2137,0,39,среднее,1155,32
2138,1,18,высшее,1188,32
2139,1,32,среднее,1188,32
2140,1,40,среднее,1178,32
2141,0,38,среднее,1157,32
2143,0,41,среднее,1142,32
2144,0,39,среднее,12,38
2145,1,37,среднее,1202,32
2147,1,53,среднее,1134,32
2148,1,28,высшее,1199,32
2150,0,18,высшее,1166,32
2155,1,54,среднее,1188,32
2157,1,26,среднее,1188,32
2161,1,28,среднее,1186,32
2162,1,21,высшее,1183,32
2166,0,15,высшее,1195,32
2167,0,47,среднее,1157,32
2168,1,26,высшее,1207,32
2170,1,27,среднее,1203,32
2174,1,48,среднее,1187,32
2175,1,32,среднее,1162,32
2177,1,30,высшее,917,32
2178,0,38,среднее,1134,32
2179,0,40,среднее,1134,32
2180,0,46,среднее,226,32
2181,1,36,среднее,1134,32
2182,1,50,среднее,1134,32
2183,1,20,высшее,1134,32
2184,0,40,среднее,1159,32
2185,1,31,среднее,1188,32
2186,0,20,высшее,1195,32
2187,1,33,среднее,1188,32
2188,1,29,среднее,1197,32
2189,1,47,среднее,1197,32
2194,1,27,высшее,1177,32
2196,1,34,среднее,1134,32
2197,1,32,среднее,1165,32
2200,1,36,среднее,1188,32
2202,0,16,высшее,1134,32
2203,1,48,высшее,1157,32
2204,1,58,среднее,1134,32
2205,0,43,среднее,1201,32
2207,0,36,среднее,1179,32
2208,0,25,высшее,1158,32
2209,1,42,высшее,1174,32
2211,0,32,среднее,1201,32
2214,0,45,среднее,1188,32
2215,0,46,среднее,1142,32
2218,1,19,высшее,1134,32
2219,1,31,среднее,1157,32
2222,1,72,среднее,1188,32
2227,1,44,среднее,1177,32
2230,1,54,среднее,1134,32
2231,0,38,среднее,1199,32
2234,1,37,среднее,1200,32
2235,1,49,среднее,1203,32
2236,1,54,среднее,1203,32
2237,1,15,высшее,1134,32
2238,1,34,среднее,1157,32
2239,1,49,среднее,1188,32
2241,1,63,среднее,1182,32
2242,1,30,среднее,1178,32
2244,1,39,среднее,1183,32
2248,1,36,среднее,1203,32
2249,0,56,среднее,1190,32
2250,0,32,среднее,1177,32
2256,1,25,высшее,1202,32
2259,0,36,среднее,1188,32
2260,1,35,среднее,1167,32
2261,1,36,среднее,1203,32
2264,1,34,среднее,1179,32
2265,1,34,среднее,1134,32
2268,0,41,среднее,1177,32
2270,0,39,среднее,1200,32
2271,0,43,высшее,1187,32
2272,1,60,среднее,1144,32
2273,1,31,среднее,1199,32
2274,1,56,среднее,1188,32
2275,0,38,среднее,1154,32
2277,1,28,высшее,1188,32
2278,0,18,высшее,1134,32
2279,0,53,среднее,1134,32
2280,0,27,среднее,1178,32
2283,1,32,среднее,1163,32
2284,1,24,высшее,1178,32
2286,0,36,среднее,1204,32
2287,0,44,среднее,1134,32
2288,1,25,высшее,1193,32
2289,1,36,высшее,1168,32
2292,0,21,высшее,1155,32
2295,1,22,высшее,1134,32
2304,1,23,высшее,1134,32
2305,1,38,среднее,1198,32
2306,1,46,среднее,1160,32
2308,1,30,среднее,1160,32
2309,1,48,среднее,1156,32
2310,0,70,среднее,1134,32
2311,1,16,высшее,1158,32
2317,1,59,среднее,1167,32
2318,1,47,среднее,1134,32
2319,0,36,среднее,1134,32
2326,1,35,среднее,1157,32
2327,1,62,среднее,1134,32
2328,1,39,среднее,1134,32
2331,0,62,среднее,1134,32
2332,0,34,среднее,1134,32
2334,0,37,среднее,1154,32
2335,1,21,высшее,1186,32
2336,1,19,высшее,1134,32
2338,1,28,высшее,1185,32
2339,0,33,среднее,1163,32
2340,1,26,высшее,1134,32
2341,1,32,среднее,1167,32
2343,0,37,среднее,1166,32
2345,1,31,среднее,1134,32
2347,0,41,среднее,1164,32
2348,1,24,высшее,804,32
2349,0,44,высшее,1182,32
2351,1,18,высшее,1188,32
2352,0,37,среднее,1186,32
2353,1,35,среднее,1150,32
2354,0,30,среднее,1204,32
2355,0,38,среднее,1134,32
2358,0,47,среднее,1183,32
2362,1,52,среднее,1157,32
2363,0,43,высшее,1178,32
2364,1,47,среднее,1134,32
2365,0,33,среднее,1167,32
2366,0,22,высшее,1196,32
2368,1,33,среднее,1167,32
2371,1,22,высшее,1196,32
2373,0,48,среднее,1134,32
2376,1,46,среднее,1177,32
2377,0,39,среднее,1207,32
2378,0,51,среднее,1167,32
2380,1,31,среднее,1183,32
2382,1,21,высшее,1188,32
2384,0,45,среднее,1160,32
2386,0,30,среднее,1157,32
2388,0,27,среднее,1188,32
2389,0,23,высшее,1134,32
2390,0,55,среднее,1177,32
2392,0,39,среднее,1134,32
2395,1,57,среднее,9,32
2399,1,47,среднее,1134,32
2400,1,51,среднее,1188,32
2402,0,63,среднее,1134,32
2404,0,65,среднее,1202,32
2405,1,27,высшее,1157,32
2407,1,34,среднее,1134,32
2408,0,65,среднее,1188,32
2409,0,18,высшее,1134,32
2411,1,32,среднее,1204,32
2413,1,25,высшее,1188,32
2416,0,40,среднее,1195,32
2418,1,36,среднее,1134,32
2421,0,44,среднее,1134,32
2423,1,49,среднее,1188,32
2424,1,33,высшее,1152,32
2425,1,33,среднее,1203,32
2427,0,45,среднее,1134,32
2430,0,35,среднее,1208,32
2432,1,29,среднее,1188,32
2436,0,51,среднее,1142,32
2441,1,36,среднее,1177,32
2443,1,66,среднее,1155,32
2444,1,24,высшее,1157,32
2446,0,43,среднее,1158,32
2450,1,16,высшее,1204,32
2451,1,24,высшее,1179,32
2452,1,35,среднее,1188,32
2453,1,46,среднее,1157,32
2454,1,53,среднее,1134,32
2455,0,23,высшее,1201,32
2456,1,36,среднее,1166,32
2458,1,28,среднее,1203,32
2460,1,24,высшее,1134,32
2461,1,24,высшее,1201,32
2464,0,37,среднее,1154,32
2465,1,44,среднее,1187,32
2474,0,20,высшее,1134,32
2476,1,22,высшее,1188,32
2479,0,38,среднее,2,32
2480,0,47,среднее,292,32
2481,0,45,высшее,1162,32
2485,0,40,среднее,1134,32
2487,0,40,среднее,1177,32
2490,1,32,среднее,1162,32
2491,0,37,среднее,34,32
2494,1,42,среднее,1201,32
2495,0,37,среднее,1183,32
2496,0,36,среднее,1180,32
2500,1,36,среднее,1187,32
2501,1,37,среднее,1161,32
2502,1,26,высшее,1134,32
2503,1,30,среднее,1197,32
2504,0,45,среднее,1158,32
2507,1,25,среднее,1134,32
2508,1,16,высшее,1141,32
2509,1,18,высшее,1176,32
2510,0,44,среднее,1157,32
2512,1,47,среднее,1159,32
2516,1,22,высшее,1178,32
2517,1,34,среднее,1157,32
2520,1,22,высшее,1190,32
2521,0,40,среднее,1168,32
2522,0,35,среднее,1212,32
2523,1,52,среднее,1134,32
2524,0,50,среднее,1165,32
2527,0,47,среднее,1188,32
2528,0,40,среднее,1159,32
2529,0,42,среднее,1188,32
2531,0,30,среднее,1208,32
2532,1,38,среднее,1206,32
2533,0,33,высшее,1183,32
2535,1,53,среднее,1204,32
2538,0,31,среднее,1134,32
2539,1,36,среднее,1134,32
2542,0,40,среднее,1134,32
2543,1,44,среднее,1134,32
2546,0,37,среднее,1134,32
2547,1,48,среднее,1134,32
2548,1,19,высшее,1188,32
2550,1,23,высшее,1196,32
2552,1,43,среднее,1188,32
2553,0,60,среднее,1195,32
2558,0,40,среднее,1188,32
2560,1,45,среднее,61,32
2561,0,58,среднее,1202,32
2562,1,32,среднее,1177,32
2564,0,36,среднее,1134,32
2568,1,46,среднее,1154,32
2569,1,35,среднее,1185,32
2571,1,51,высшее,1134,32
2573,1,33,среднее,1134,32
2576,0,42,среднее,1188,32
2577,1,52,среднее,1154,32
2578,1,22,высшее,1179,32
2579,0,15,высшее,1188,32
2580,0,15,высшее,1188,32
2581,0,38,среднее,1181,32
2582,1,34,среднее,1134,32
2585,1,61,среднее,1192,32
2586,0,30,среднее,1139,32
2589,1,51,среднее,1134,32
2591,1,50,среднее,1198,32
2594,0,41,среднее,1134,32
2598,0,23,высшее,1177,32
2600,0,52,среднее,1145,32
2602,0,37,среднее,1189,32
2605,1,31,среднее,1156,32
2606,0,13,среднее,59,32
2609,0,43,среднее,1168,32
2611,1,46,среднее,1137,32
2613,0,34,среднее,1134,32
2614,0,31,среднее,1185,32
2615,1,38,среднее,1134,32
2616,1,23,высшее,1196,32
2617,0,37,среднее,1188,32
2618,1,35,среднее,1188,32
2619,0,42,среднее,1134,32
2621,1,16,высшее,1188,32
2622,1,24,высшее,1193,32
2628,1,39,среднее,1188,32
2629,0,43,среднее,1134,32
2630,0,58,среднее,1208,32
2633,1,43,среднее,1178,32
2634,0,39,среднее,1134,32
2635,1,57,среднее,1188,32
2636,0,38,среднее,1168,32
2637,0,40,среднее,1134,32
2638,1,20,высшее,1195,32
2645,1,39,среднее,1157,32
2646,0,48,среднее,1202,32
2647,1,14,высшее,1134,32
2649,1,48,среднее,1134,32
2651,1,29,среднее,1145,32
2654,1,20,высшее,1153,32
2658,1,57,среднее,1150,32
2660,0,35,среднее,1162,32
2664,0,37,среднее,1168,32
2665,0,39,среднее,1134,32
2666,0,43,среднее,1134,32
2667,0,46,среднее,1134,32
2668,1,22,высшее,1188,32
2669,0,48,среднее,1188,32
2670,1,24,высшее,1154,32
2671,1,54,среднее,1167,32
2672,1,37,среднее,1134,32
2673,1,33,среднее,1153,32
2674,0,46,среднее,1162,32
2675,1,58,среднее,1150,32
2679,0,49,среднее,1134,32
2680,0,48,среднее,1204,32
2681,0,34,среднее,1207,32
2684,1,19,высшее,34,32
